record_id,name_code,web_site,genus,subgenus,species,infraspecies_parent_name_code,infraspecies,infraspecies_marker,author,accepted_name_code,comment,scrutiny_date,sp2000_status_id,database_id,specialist_id,family_id,specialist_code,family_code,is_accepted_name,gsdtaxonguid,gsdnameguid,is_extinct,has_preholocene,has_modern,reference_year,ref_source,as_authors,as_edition,as_journal,as_note,as_pages,as_volume,as_year
9919,6b2d80bb-f4a6-4919-aec0-a4bcb67af881,\N,Leptostroma,\N,donacinum,\N,donacinum,subsp.,"(Sacc.) Sacc., 1881",4f7f557b-f852-410e-89e3-b5bf5daaeeac,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1881,In: Michelia 2(no. 7):352 ['252'].,P.A. Saccardo,\N,Michelia,\N,352,2(no. 7),1881
9920,ec30a00a-2589-48cf-8188-fa5d6d902f47,\N,Leptostroma,\N,donacinum,\N,donacinum,var.,"(Sacc.) Sacc., 1881",4f7f557b-f852-410e-89e3-b5bf5daaeeac,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1881,In: Michelia 2(no. 7):352 ['252'].,P.A. Saccardo,\N,Michelia,\N,352,2(no. 7),1881
9921,83a7ac44-e0d9-4061-8be3-5b6d2fd359a3,\N,Leptostroma,\N,donacinum,\N,bambusellum,subsp.,"Sacc., 1893",4f7f557b-f852-410e-89e3-b5bf5daaeeac,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1893,"In: Bolm Soc. broteriana, Coimbra, sér. 1 11:20.",P.A. Saccardo,sér. 1,"Bolm Soc. broteriana, Coimbra,",\N,20,11,1893
9922,a5512d82-e867-4c32-8e3a-21cdda08523d,\N,Heptameria,\N,donacina,\N,\N,\N,"(Sacc.) Cooke, 1889",4f7f557b-f852-410e-89e3-b5bf5daaeeac,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1889,In: Grevillea 18(no. 86):32.,\N,\N,\N,\N,\N,\N,\N
9923,c59c5854-39a4-4ba4-a880-d88fa1bffa46,\N,Phaeosphaeria,\N,donacina,\N,\N,\N,"(Sacc.) Shoemaker & C. E. Babc., 1989",4f7f557b-f852-410e-89e3-b5bf5daaeeac,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1989,In: Can. J. Bot. 67(5):1524.,"R.A. Shoemaker, C.E. Babcock",\N,Phaeosphaeria Can. J. Bot.,\N,1524,67(5),1989
9924,8f29e076-8fc1-4e8c-98e0-55905e77fc8b,\N,Leptosphaeria,\N,donacina,\N,\N,\N,"Sacc., 1873",4f7f557b-f852-410e-89e3-b5bf5daaeeac,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1873,In: Mycotheca veneti:no. 107.,P.A. Saccardo,\N,\N,\N,\N,\N,1873
9925,14b1d5ee-114e-4c85-97e0-89dbc4adf24d,\N,Melasmia,\N,berberidis,\N,\N,\N,"Thüm. & G. Winter, 1871",a285a22a-9e38-435f-bcc0-848e3ab5c9ac,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1871,In: Fungi austr. exsicc.:no. 201.,Thümen,\N,\N,\N,\N,\N,1871
9926,935d0c2e-f2d5-4a47-a8f3-2d58ca2e127b,\N,Leptothyrina,\N,berberidis,\N,\N,\N,"(Thüm. & G. Winter) Bubák, 1915",a285a22a-9e38-435f-bcc0-848e3ab5c9ac,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1915,In: Bot. Közl. 14(3-4):(73).,F. Bubák,\N,Bot. Közl.,\N,(73),14(3-4),1915
9927,01e8c4b0-a255-413c-853a-4a5894b3e00c,\N,Leptostroma,\N,herbarum,\N,euphorbiae-exiguae,f.,"Thüm., 1872",d55b8b5a-960e-4d42-a4e0-5d4bf4856e70,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1872,In: Fungi austr. exsicc.:no. 552.,"Thümen, F.K.A.E.J. von",\N,\N,\N,\N,\N,1872
9928,d41a9685-88c8-4732-9582-6083c58a4175,\N,Leptostroma,\N,herbarum,\N,salicis,f.,"Link, 1833",d55b8b5a-960e-4d42-a4e0-5d4bf4856e70,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1833,In: Handb. Erk. Gew. 3:345.,J.H.F. Link,\N,Handb. Erk. Gew.,\N,345,3,1833
9929,80eb128a-8684-4d1f-9f65-23302dde9ab7,\N,Leptostroma,\N,herbarum,\N,rumicis,var.,"Brunaud, 1891",d55b8b5a-960e-4d42-a4e0-5d4bf4856e70,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1891,In: Annals de la Soc. de Sc. nat. de la Char.-Infér. La Rochelle:7.,P. Brunaud,\N,\N,\N,7,\N,1891
9930,b7e83631-aa6a-4c05-8751-e4557153b553,\N,Leptostroma,\N,herbarum,\N,herbarum,f.,"(Fr.) Link, 1833",d55b8b5a-960e-4d42-a4e0-5d4bf4856e70,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1833,In: Handb. Erk. Gew. 3:345.,J.H.F. Link,\N,Handb. Erk. Gew.,\N,345,3,1833
9931,b737149f-e427-40e5-8e57-575d2ab5fd14,\N,Leptostroma,\N,herbarum,\N,herbarum,var.,"(Fr.) Link, 1833",d55b8b5a-960e-4d42-a4e0-5d4bf4856e70,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1833,In: Handb. Erk. Gew. 3:345.,J.H.F. Link,\N,Handb. Erk. Gew.,\N,345,3,1833
9932,2fc3ba64-356b-4f19-a73b-f0d38d40a198,\N,Sclerotium,\N,herbarum,\N,\N,\N,"Fr., 1822",d55b8b5a-960e-4d42-a4e0-5d4bf4856e70,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1822,In: Syst. mycol. (Lundae) 2(1):263.,E.M. Fries,\N,Syst. mycol. (Lundae),\N,263,2(1),1822
9933,e6058f2c-8d77-4695-9842-4473c7b26c51,\N,Leptostroma,\N,juncacearum,\N,luzulae,var.,"(Lib.) Grove, 1937",2aa1d204-bf2a-44fe-901c-ebeea1d8e925,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1937,In: British Stem- and Leaf-Fungi (Coelomycetes) (Cambridge) 2:183.,W.B. Grove,\N,\N,\N,183,2,1937
9934,300670cb-e51c-4681-9152-936fec6a9192,\N,Leptostroma,\N,juncacearum,\N,juncacearum,var.,"Sacc., 1881",e5c563da-e4b4-49c3-a6a7-b85b2a501006,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1881,In: Michelia 2(no. 7):352.,P.A. Saccardo,\N,Michelia,\N,352,2(no. 7),1881
9935,edfb64f7-8518-4905-bd90-5d932956a988,\N,Leptothyrium,\N,spiraeae,\N,\N,\N,"(Kunze) Petr., 1949",ed949aaf-5809-4900-9c48-ec10cfb8e3dc,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1949,In: Mycotheca generalis:nos 1544 & 1835.,F. Petrak,\N,\N,\N,\N,\N,1949
9936,fa327ac8-13c3-4cdc-a586-7aab1346caec,\N,Xyloma,\N,spiraeae,\N,\N,\N,"Kunze, 1817",ed949aaf-5809-4900-9c48-ec10cfb8e3dc,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1817,In: Mykologische Hefte (Leipzig) 1:75.,"Kunze, Schmidt",\N,Mykologische Hefte (Leipzig),\N,75,1,1817
9937,c30f90fe-1279-44a4-9866-7132d276d94b,\N,Thyriostroma,\N,spiraeae,\N,\N,\N,"(Kunze) Died., 1913",ed949aaf-5809-4900-9c48-ec10cfb8e3dc,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1913,In: Annls mycol. 11(2):176.,H. Diedicke,\N,\N,\N,176,11(2),1913
9938,a643213c-a229-4245-83f3-293e47f375b3,\N,Thyriostroma,\N,pteridis,\N,\N,\N,"(Ehrenb.) Died., 1913",0cece96d-9647-4b81-b14e-b09bc259c11a,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1913,In: Annls mycol. 11(2):176.,H. Diedicke,\N,\N,\N,176,11(2),1913
9939,677bf6dc-a247-4d06-9ab8-7a210be37f80,\N,Stictis,\N,farinosa,\N,\N,\N,"Pers., 1822",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1822,In: Mycol. eur. (Erlanga) 1:339.,C.H. Persoon,\N,Mycol. eur. (Erlanga),\N,339,1,1822
9940,285a6890-9d20-48fe-8bd5-aa0e86bab2a1,\N,Sclerotium,\N,album,\N,\N,\N,"DC., 1815",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1815,"In: Fl. franç., Edn 3 (Paris) 5/6:112.","Candolle, Lamarck",Edn 3 (Paris),"Fl. franç.,",\N,112,5/6,1815
9941,951e1e31-0c29-4398-988f-3320ef5c89d3,\N,Hymenula,\N,alba,\N,\N,\N,"(DC.) Corda, 1838",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1838,In: Icon. fung. (Prague) 2:32.,A.K.J. Corda,\N,Icon. fung. (Prague),\N,32,2,1838
9942,37a35a9f-9a01-4b0a-ac42-3d1df1fd32f6,\N,Tremella,\N,saligna,\N,\N,\N,"Alb. & Schwein., 1805",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1805,In: Consp. fung. (Leipzig):303.,Alb. & Schwein.,\N,Consp. fung. (Leipzig):,\N,303,\N,1805
9943,b214bda2-12b0-42cc-a6ec-dcf82ab909f8,\N,Stictis,\N,strobilina,\N,\N,\N,"Cooke, 1883",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1883,In: Grevillea 11(no. 59):107.,M.C. Cooke,\N,Grevillea,\N,107,11(no. 59),1883
9944,87f706eb-5d1d-4d73-a056-78cab5b3113b,\N,Stictis,\N,alba,\N,\N,\N,"(DC.) Fr., 1828",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1828,In: Elench. fung. (Greifswald) 2:27.,E.M. Fries,\N,Elench. fung. (Greifswald),\N,27,2,1828
9945,ef7a789d-a44b-450e-9099-0501851620f7,\N,Propolis,\N,rhodoleuca,\N,\N,\N,"(Sommerf.) Fr., 1849",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1849,"In: Summa veg. Scand., Sectio Post. (Stockholm):372.",E.M. Fries,\N,"Summa veg. Scand., Sectio Post. (Stockholm):",\N,372,\N,1849
9946,fea20649-7f94-48f4-87ab-c6ce5cbe2d2e,\N,Propolis,\N,viridis,\N,\N,\N,"L. M. Dufour, 1896",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1896,In: Bull. Soc. mycol. Fr. 12(1):[1].,L.L. Rolland,\N,Bull. Soc. mycol. Fr.,\N,[1],12(1),1896
9947,baf77c7d-10ea-43f6-9c27-da350052d293,\N,Propolis,\N,rosae,\N,\N,\N,"Fuckel, 1870",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1870,In: Jb. nassau. Ver. Naturk. 23-24:254.,K.W.G.L. Fuckel,\N,Jb. nassau. Ver. Naturk.,\N,254,23-24,1870
9948,6ffd5870-cd89-4852-bc3f-aa31b93ae397,\N,Propolis,\N,rubella,\N,\N,\N,"Fuckel, 1870",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1870,In: Jb. nassau. Ver. Naturk. 23-24:254.,K.W.G.L. Fuckel,\N,Jb. nassau. Ver. Naturk.,\N,254,23-24,1870
9949,95b8877b-b126-4501-a379-cd9e7e9bbf2c,\N,Propolis,\N,versicolor,\N,\N,\N,"(Fr.) Fr., 1849",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1849,"In: Summa veg. Scand., Sectio Post. (Stockholm):372.",E.M. Fries,\N,"Summa veg. Scand., Sectio Post. (Stockholm):",\N,372,\N,1849
9950,ad1803ca-6d16-4140-bfbc-f4ac1667ec5b,\N,Stictis,\N,rhodoleuca,\N,\N,\N,"Sommerf., 1826",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1826,In: Suppl. Fl. lapp. (Oslo):198.,S.C. Sommerfelt,\N,Suppl. Fl. lapp. (Oslo):,\N,198,\N,1826
9951,b03e9ba6-4276-4f6a-82ad-8488da466c0c,\N,Propolomyces,\N,versicolor,\N,\N,\N,"(Fr.) Dennis, 1982",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1982,In: Kew Bull. 36(4):685.,R.W.G. Dennis,\N,Kew Bull.,\N,685,36(4),1982
9952,dfe78f20-82c3-4eec-813c-e33fe83f8951,\N,Propolis,\N,fulva,\N,\N,\N,"(Peck) Sacc., 1889",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1889,In: Syll. fung. (Abellini) 8:650.,P.A. Saccardo,\N,Syll. fung. (Abellini),\N,650,8,1889
9953,9829413e-a736-4ecc-b3c6-290951af4ede,\N,Propolis,\N,strobilina,\N,\N,\N,"(Cooke) Sacc., 1889",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1889,In: Syll. fung. (Abellini) 8:652.,P.A. Saccardo,\N,Syll. fung. (Abellini),\N,652,8,1889
9954,fce4d534-e1f3-4740-afea-907a28073de7,\N,Propolis,\N,transversalis,\N,\N,\N,"Fuckel, 1870",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1870,In: Jb. nassau. Ver. Naturk. 23-24:254.,K.W.G.L. Fuckel,\N,Jb. nassau. Ver. Naturk.,\N,254,23-24,1870
9955,14e8cc59-f371-4205-afef-b5cf8dd97898,\N,Propolis,\N,parallela,\N,\N,\N,"Fuckel, 1870",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1870,In: Jb. nassau. Ver. Naturk. 23-24:254.,K.W.G.L. Fuckel,\N,Jb. nassau. Ver. Naturk.,\N,254,23-24,1870
9956,d854d340-7097-4e33-8d4c-f6d02901ed14,\N,Propolis,\N,epilobii,\N,\N,\N,"Fuckel, 1870",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1870,In: Jb. nassau. Ver. Naturk. 23-24:253.,K.W.G.L. Fuckel,\N,Jb. nassau. Ver. Naturk.,\N,253,23-24,1870
9957,58ad46a4-c1ba-4874-a692-a00565c10c2f,\N,Propolis,\N,faginea,\N,\N,\N,"(Schrad.) P. Karst., 1871",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1871,In: Bidr. Känn. Finl. Nat. Folk 19:244.,P.A. Karsten,\N,Bidr. Känn. Finl. Nat. Folk,\N,244,19,1871
9958,bd5db8ef-c72e-44cc-b0b4-085adb040d0e,\N,Propolis,\N,betulae,\N,\N,\N,"Fuckel, 1871",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1871,In: Jb. nassau. Ver. Naturk. 25-26:327.,K.W.G.L. Fuckel,\N,Jb. nassau. Ver. Naturk.,\N,327,25-26,1871
9959,66378136-51e9-4314-9f5e-4ac63a2297a9,\N,Propolis,\N,alba,\N,\N,\N,"(DC.) Fr., 1849",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1849,"In: Summa veg. Scand., Sectio Post. (Stockholm):372.",E.M. Fries,\N,"Summa veg. Scand., Sectio Post. (Stockholm):",\N,372,\N,1849
9960,9f35c39d-791e-4f0e-be95-83df23db94de,\N,Propolis,\N,saligna,\N,\N,\N,"(Alb. & Schwein.) Fr., 1849",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1849,"In: Summa veg. Scand., Sectio Post. (Stockholm):372.",E.M. Fries,\N,"Summa veg. Scand., Sectio Post. (Stockholm):",\N,372,\N,1849
9962,b8e41515-69c0-49fc-9e6b-fa9fbfd27714,\N,Xylogramma,\N,album,\N,\N,\N,"(DC.) Wallr., 1833",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1833,In: Fl. crypt. Germ. (Norimbergae) 2:510.,C.F.W. Wallroth,\N,Fl. crypt. Germ. (Norimbergae),\N,510,2,1833
9963,fea2012d-2acd-4c91-a355-8813a669c487,\N,Propolomyces,\N,farinosus,\N,\N,\N,"(Pers.) Sherwood, 1977",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1977,In: Mycotaxon 5(1):321.,M.A. Sherwood,\N,Mycotaxon,\N,321,5(1),1977
9964,84588a62-660e-4d5e-ba2f-2c26435ff5cf,\N,Propolis,\N,cinerescens,\N,\N,\N,"(Pers.) Sacc., 1889",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1889,In: Syll. fung. (Abellini) 8:648.,P.A. Saccardo,\N,Syll. fung. (Abellini),\N,648,8,1889
9965,ae1bfeeb-2e21-4f80-a327-eba22d9fd610,\N,Hysterium,\N,fagineum,\N,\N,\N,"Schrad., 1799",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1799,In: J. Bot. (Schrader) 2(1):68.,H.A. Schrader,\N,J. Bot. (Schrader),\N,68,2(1),1799
9966,f4284720-55e1-4af1-9ca6-5d81971ff357,\N,Propolis,\N,versicolor,\N,nivea,f.,"Sacc., 1878",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1878,In: Michelia 1(no. 4):421.,P.A. Saccardo,\N,Michelia,\N,421,1(no. 4),1878
9967,8b4bd384-af1d-43ae-b870-9ba8b439a904,\N,Propolis,\N,faginea,\N,nivea,f.,"(Sacc.) Sacc., 1878",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1878,In: Michelia 1(no. 4):421.,P.A. Saccardo,\N,Michelia,\N,421,1(no. 4),1878
9968,7c1c08a0-9f05-4ea3-b4a7-687786f31461,\N,Propolis,\N,cinerescens,\N,myriospora,f.,"Tul. & C. Tul., 1865",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1865,"In: Select. fung. carpol. (Paris) 3:126, tab. XVI, fig. 4 & 7.",Tul. & C. Tul.,fig. 4 & 7.,Select. fung. carpol. (Paris),\N,"126,",3,1865
9969,1eeaf33f-9f14-4d6d-8876-5f73714999ea,\N,Propolis,\N,faginea,\N,macrocarpa,f.,"Bres. ex Rehm, 1912",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1912,In: Ber. bayer. bot. Ges. 13:145.,Bres. ex Rehm,\N,Ber. bayer. bot. Ges.,\N,145,13,1912
9970,7cbb1b6d-614f-4312-a21d-686de4fa8488,\N,Propolis,\N,versicolor,\N,lactea,f.,"Sacc., 1882",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1882,In: Syll. fung. (Abellini) 1:295.,P.A. Saccardo,\N,Syll. fung. (Abellini),\N,295,1,1882
9971,7a203a28-5b2e-45c9-998d-65f20aaf250a,\N,Propolis,\N,versicolor,\N,lactea,var.,"Sacc., 1879",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1879,In: Michelia 1(no. 5):514.,P.A. Saccardo,\N,Michelia,\N,514,1(no. 5),1879
9972,946edfea-4d06-4b2b-ac47-1898255b4598,\N,Propolis,\N,rhodoleuca,\N,rhodoleuca,var.,"(Sommerf.) Fr., 1849",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1849,"In: Summa veg. Scand., Sectio Post. (Stockholm):372.",E.M. Fries,\N,"Summa veg. Scand., Sectio Post. (Stockholm):",\N,372,\N,1849
9973,a0f246ca-177a-46ea-8451-7ca690dc1d44,\N,Propolis,\N,faginea,\N,cinerescens,f.,"(Pers.) Sacc., 1878",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1878,In: Michelia 1(no. 4):421.,P.A. Saccardo,\N,Michelia,\N,421,1(no. 4),1878
9974,c80ec438-1ec1-488c-9c02-8573eecc818f,\N,Propolis,\N,cinerescens,\N,cinerescens,f.,"(Pers.) Sacc., 1889",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1889,In: Syll. fung. (Abellini) 8:648.,P.A. Saccardo,\N,Syll. fung. (Abellini),\N,648,8,1889
9975,0dff7752-99bd-4f9e-967d-f5c27e464551,\N,Propolis,\N,betulae,\N,callunae,var.,"(E. Bommer & M. Rousseau) Sacc., 1892",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1892,In: Syll. fung. (Abellini) 10:44.,P.A. Saccardo,\N,Syll. fung. (Abellini),\N,44,10,1892
9976,159e29eb-8384-44c4-bd0e-213be1645bc6,\N,Propolis,\N,betulae,\N,callunae,f.,"E. Bommer & M. Rousseau, 1890",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1890,In: Bull. Soc. R. Bot. Belg. 29(no. 1):28 [repr.].,"E. Bommer, M. Rousseau",\N,Bull. Soc. R. Bot. Belg.,[repr.].,28,29(no. 1),1890
9977,4c5c799f-3a1b-422c-8e4a-482bd5b016cc,\N,Propolis,\N,betulae,\N,betulae,f.,"Fuckel, 1871",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1871,In: Jb. nassau. Ver. Naturk. 25-26:327.,K.W.G.L. Fuckel,\N,Jb. nassau. Ver. Naturk.,\N,327,25-26,1871
9978,aa1be940-3cb2-4056-b08d-89350ed6a977,\N,Propolis,\N,faginea,\N,atra,var.,"E. K. Cash, 1936",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1936,In: Mycologia 28(3):297.,E.K. Cash,\N,Mycologia,\N,297,28(3),1936
9980,69fd7d91-9a66-4bd2-af8e-5f27108e87ee,\N,Propolis,\N,faginea,\N,betulae,var.,"(Fuckel) Rehm, 1888",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1888,"In: Rabenh. Krypt.-Fl., Edn 2 (Leipzig) 1.3(lief. 30):150.",Winter,Edn 2,"Rabenh. Krypt.-Fl.,",\N,150,(Leipzig) 1.3(lief. 30),1888
9981,c09dc08f-4c61-4672-8213-8686c16cc28a,\N,Propolis,\N,betulae,\N,betulae,var.,"Fuckel, 1871",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1871,In: Jb. nassau. Ver. Naturk. 25-26:327.,K.W.G.L. Fuckel,\N,Jb. nassau. Ver. Naturk.,\N,327,25-26,1871
9982,5853570b-01bd-4965-8e7b-ad27e68ac187,\N,Propolis,\N,faginea,\N,faginea,var.,"(Schrad.) P. Karst., 1871",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1871,In: Bidr. Känn. Finl. Nat. Folk 19:244.,P.A. Karsten,\N,Bidr. Känn. Finl. Nat. Folk,\N,244,19,1871
9983,cfc2ea79-9489-4f52-9315-934b0104dab4,\N,Propolis,\N,faginea,\N,faginea,f.,"(Schrad.) P. Karst., 1871",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1871,In: Bidr. Känn. Finl. Nat. Folk 19:244.,P.A. Karsten,\N,Bidr. Känn. Finl. Nat. Folk,\N,244,19,1871
9984,18cf8a71-ea97-43c5-8b49-0ba87249cb61,\N,Propolis,\N,rhodoleuca,\N,strobilina,var.,"(Desm.) W. Phillips, 1887",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1887,In: Man. Brit. Discomyc. (London):375.,W. Phillips,\N,Man. Brit. Discomyc. (London):,\N,375,\N,1887
9985,8e06062c-5a47-45da-bd57-f40f5a3b25c1,\N,Stictis,\N,versicolor,\N,strobilina,var.,"Desm., 1843",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1843,"In: Annls Sci. Nat., Bot., sér. 2 19:366.",J.B.H.J. Desmazières,sér. 2,"Annls Sci. Nat., Bot.,",\N,366,19,1843
9986,a44a9244-e5b8-4b19-a263-9a69078687eb,\N,Propolis,\N,faginea,\N,strobilina,f.,"(Desm.) Sacc., 1878",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1878,In: Michelia 1(no. 4):421.,P.A. Saccardo,\N,Michelia,\N,421,1(no. 4),1878
9987,e168c8f7-5f7b-49fc-8f43-12faf8ff9635,\N,Propolis,\N,versicolor,\N,versicolor,var.,"Fr., 1849",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1849,"In: Summa veg. Scand., Sectio Post. (Stockholm):372.",E.M. Fries,\N,"Summa veg. Scand., Sectio Post. (Stockholm):",\N,372,\N,1849
9988,275866a2-63f4-4bb4-b945-b74ab8c42d03,\N,Propolis,\N,versicolor,\N,versicolor,f.,"Fr., 1849",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1849,"In: Summa veg. Scand., Sectio Post. (Stockholm):372.",E.M. Fries,\N,"Summa veg. Scand., Sectio Post. (Stockholm):",\N,372,\N,1849
9989,1023b785-f3e2-4051-9a88-90ddc8d5fdff,\N,Stictis,\N,fulva,\N,\N,\N,"Peck, 1880",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1880,In: Bot. Gaz. 5(3):36.,C.H. Peck,\N,Bot. Gaz.,\N,36,5(3),1880
