name_code,name,rank,estimate,source,inserted,updated
ac681658-bb2c-4e73-a951-64db1bf2d148,Minakatellaceae,FAMILY,1,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
48f7984d-ba02-49d2-a7e0-f2d4b8afa242,Trichiaceae,FAMILY,81,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
a6ed1c4f-3741-41fa-ac6f-35866043890c,Ceratiomyxales,ORDER,4,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
26c4415c-dbf7-4774-9906-2baaf9b45c3b,Protosteliales,ORDER,32,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
2556df7f-9e9c-4a2e-a3a9-a4991faabc99,Cavosteliaceae,FAMILY,7,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
4979d630-2177-4962-b2ad-aa04d3643f69,Echinosteliopsidaceae,FAMILY,1,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
9c4e1abc-f158-46a8-85dd-823a70fb1cd2,Protosteliaceae,FAMILY,24,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
1e1077cd-3e1e-4869-9305-0f5c9121ff4c,Anthribidae,FAMILY,3900,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
73db0f06-6cce-4f28-af94-fc01595f8ec6,Attelabidae,FAMILY,2500,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
f1fa53dc-3d64-4d95-bd33-fe4452ff0ff1,Belidae,FAMILY,400,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
1b1a04db-ed1c-400e-9738-63b0778be742,Brachyceridae,FAMILY,1200,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
3ba4b9fa-9d14-4697-b051-d870ed991c78,Brentidae,FAMILY,4100,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
99218ce0-d0de-44a6-ae45-b774036862c6,Curculionidae,FAMILY,50000,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
5adc7169-cc9f-4d09-bb4c-86c0d63e3436,Dryophthoridae,FAMILY,1200,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
54dd6234-76a2-4b7a-9821-8f8d48a1724f,Nemonychidae,FAMILY,70,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
c8318d67-6ae3-40b3-baea-d01828e977d3,Curculionoidea,SUPERFAMILY,63400,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
fc995438-b561-4616-a896-f479fca6e3d4,Plantae,KINGDOM,382000,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
eb0e4051-10b7-415d-bede-06dd6b709cc0,Anthocerotophyta,PHYLUM,220,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
25499a30-7fec-421b-b265-ac51be0e8e64,Marchantiophyta,PHYLUM,7266,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
721b36ed-45e7-44c4-ae62-232d1b5c5fe8,Bigyra,PHYLUM,67,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
a6e303b1-856b-48d0-abfa-f9bd69684758,Oomycota,PHYLUM,1700,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
7534bec7-b948-4f8c-aa02-b58d0de1f449,Fungi,KINGDOM,140000,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
ab149c32-e9f8-4777-884a-045351cd839d,Ascomycota,PHYLUM,87000,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
533fb797-2ce2-4a47-bc5f-024073497e6d,Basidiomycota,PHYLUM,50000,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
e0923bc3-8c12-4a1b-85cd-56594837f0ab,Chytridiomycota,PHYLUM,1250,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
5fc5c79a-d12f-4741-80cf-b14f39ee2326,Glomeromycota,PHYLUM,275,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
d7f49374-daa6-4d82-92e0-0d2d1da73304,Zygomycota,PHYLUM,1350,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
b41d81e4-e1ab-4281-bacb-9cbe1d5c2f07,Microsporidia,PHYLUM,1290,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
f94b8291-7481-4bec-a126-6c7249d44acd,Archaea,KINGDOM,502,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
25f73cb3-7faa-425f-b422-a5cc065e8f02,Bacteria,KINGDOM,10358,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
63e291b2-9018-4cdb-a599-ed6404d06ab4,Chromista,KINGDOM,13033,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
7b3a7eb4-e311-4521-813b-c288e408e005,Protozoa,KINGDOM,8118,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
63e291b2-9018-4cdb-a599-ed6404d06ab4,Chromista,KINGDOM,25000,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
7b3a7eb4-e311-4521-813b-c288e408e005,Protozoa,KINGDOM,29000,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
7b3a7eb4-e311-4521-813b-c288e408e005,Protozoa,KINGDOM,8118,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
b7e473f8-70f4-43a0-80c1-faf164e56471,Nepticuloidea,SUPERFAMILY,1054,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
ced9313d-2857-420c-9f8b-9197b7cae862,Nepticulidae,FAMILY,862,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
d5a97d51-ae4e-45fe-9fa9-8f9a304f122d,Opostegidae,FAMILY,192,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
ccebf5ed-3c8d-48b8-8a56-b5e7a8e9bce9,Araneae,ORDER,44863,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
3d8e311b-2045-44ca-aae4-a347b2cd89e4,Holothyrida,ORDER,27,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
2652989f-93cd-406f-94d7-609733553007,Ixodida,ORDER,897,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
69035050-f853-410a-87d9-ba4f524afe1f,Mesostigmata,ORDER,11424,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
abf2a523-80e5-4323-9f98-bba63c033292,Opilioacarida,ORDER,37,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
47e3f828-1b11-4139-99de-419039081d3d,Opiliones,ORDER,6571,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
581d47aa-a149-4c3a-b7d0-bc0ca2f48b40,Palpigradi,ORDER,88,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
e33a5cec-7d2d-4e62-8375-e526568bc80c,Pseudoscorpiones,ORDER,3533,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
abbf5e66-a70a-4db4-a580-03eb43348b49,Ricinulei,ORDER,77,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
a525f82a-7d8d-4138-88cd-ebef80fd2375,Sarcoptiformes,ORDER,16412,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
7c4ab1dd-bee0-4ddb-b176-0bc35fc17453,Schizomida,ORDER,273,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
5cc0c202-5823-4a15-8d4a-a88f3b2045f4,Solifugae,ORDER,1116,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
956540c5-8687-40e7-9116-659c4efcd503,Trombidiformes,ORDER,25821,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
ce59e731-0231-4d20-9c17-1449132f2ac5,Archaeognatha,ORDER,514,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
11a80a34-65ae-48af-846b-fe7dda06fce8,Blattodea,ORDER,8643,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
57b4cba3-9a7d-493b-b44c-866591658f54,Coleoptera,ORDER,392415,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
88dd5d90-b090-4851-868b-ac175d1b524f,Dermaptera,ORDER,1982,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
1ead4a55-ff57-442d-9395-cec2eac468fe,Diptera,ORDER,160591,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
468df846-5958-402a-943e-6e503a60c289,Embioptera,ORDER,464,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
004e9194-577d-4d68-8c10-4fcf6453b577,Ephemeroptera,ORDER,3281,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
2f43593b-307a-46fe-b503-8f3bc951b9af,Grylloblattodea,ORDER,32,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
9d98b9e8-10a5-4bc7-80cb-5ca3b1e883de,Hemiptera,ORDER,104165,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
1a958f8f-3c87-42dd-8cc1-91ef34ec55de,Hymenoptera,ORDER,152677,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
c875b881-43a0-4d1f-8030-12d8d187c3c1,Mantodea,ORDER,2447,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
179e64b5-2b35-448b-8a74-ce7b321d593c,Mantophasmatodea,ORDER,23,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
7d58653f-912c-4d93-abe0-cf7ee259c92c,Mecoptera,ORDER,769,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
9b98bfb4-2fdf-4aba-b9a6-419f5de4c4fe,Odonata,ORDER,6650,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
086a50ae-d531-4d83-a739-ef8099d09c33,Orthoptera,ORDER,24481,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
09395f84-424b-4d8d-9e45-ccc9aad5f0d0,Phasmida,ORDER,3270,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
9b1b90e6-e14a-425a-a612-3509b58e5396,Plecoptera,ORDER,3930,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
6a70992c-3ca0-440f-9995-e62ccd56b6d7,Siphonaptera,ORDER,2086,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
d3508cfd-30b7-4878-871d-652af37331b4,Thysanoptera,ORDER,6157,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
24661d4e-723f-4a3a-924c-1e7dae74dbc9,Limulidae,FAMILY,4,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
05bcfe23-5d73-40b1-9bd1-26df66c394d5,Trichoptera,ORDER,15233,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
4ccb1757-3573-485b-bb2a-d581feda791d,Zoraptera,ORDER,45,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
4cc1d10f-0e79-4128-a015-278881d3b969,Zygentoma,ORDER,574,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
6463967e-2519-4f77-8391-7fb6eb6f23ad,Lepidoptera,ORDER,158570,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
11a80a34-65ae-48af-846b-fe7dda06fce8,Blattodea,ORDER,5710,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
909531ea-ae6f-4530-acaa-a19a6889140f,Gyrinidae,FAMILY,880,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
5d84b02f-3476-41b0-9e6e-83245439c1c2,Carabidae,FAMILY,40000,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
24465881-41ff-45bc-8541-a7787a849cf1,Trachypachidae,FAMILY,6,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
f2cb82cd-f1f4-440c-9ede-50b50b1bb4a2,Dytiscidae,FAMILY,4000,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
bdc06627-2516-405d-bd3d-4cf8603345b0,Dytiscoidea,SUPERFAMILY,4100,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
a45b8948-aa1b-435d-bf62-6f39d14bc47f,Hydrophilidae,FAMILY,3400,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
bfa8c42a-0b27-4f90-9bcc-c64724389332,Hydraenidae,FAMILY,1600,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
d30dc960-69da-448f-9a98-122494b1366f,Staphylinidae,FAMILY,56000,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
c93f7655-69b4-4244-b71d-63ac7f8de511,Histeridae,FAMILY,4300,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
216e25eb-b380-4b46-a2ac-d6dde78906ab,Sphaeritidae,FAMILY,5,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
7f031515-0e48-4da6-b71d-ce268dfb056c,Ptiliidae,FAMILY,650,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
8201cfcc-8737-45bb-8aca-2e6595e261b3,Agyrtidae,FAMILY,70,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
64105ea8-30e0-41f0-ae9c-c60668b245b3,Leiodidae,FAMILY,3700,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
d5f2bb7d-0607-430c-a0fa-3c97c92d023a,Silphidae,FAMILY,200,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
55161112-09b6-467b-8572-cc0901e48f6a,Staphylinoidea,SUPERFAMILY,62220,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
389b7a3f-f371-4e9a-9b86-5bd00da45d29,Pleocomidae,FAMILY,50,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
58ce6464-5c0d-4ba4-b234-861705198f40,Geotrupidae,FAMILY,920,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
7c2499af-f22c-4eec-9072-c32591397c80,Belohinidae,FAMILY,1,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
989c70ca-c44c-4b7f-8f18-5fd56436b827,Passalidae,FAMILY,800,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
c76fd632-9205-4f44-9367-743a721a0a96,Trogidae,FAMILY,300,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
b993690d-0a49-4b50-9ae7-81f9bb98d6f8,Glaresidae,FAMILY,57,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
6024aba0-3e42-4917-9f48-af559a04dd92,Diphyllostomatidae,FAMILY,3,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
86642119-6f1a-42e7-8578-107376850ea6,Lucanidae,FAMILY,1500,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
d542ba7e-f3e7-4ff6-bfa7-702ea0f50424,Ochodaeidae,FAMILY,110,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
eb3ae709-129b-457a-93e7-af92d08f5f91,Hybosoridae,FAMILY,573,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
58598353-9f46-4ab5-a280-d74ea755d45a,Glaphyridae,FAMILY,210,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
d19649dc-e047-4aa4-8e73-1e2c58ac7f1e,Scarabaeidae,FAMILY,27000,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
452e0f92-1aa5-493b-a360-3962951f01e7,Scarabaeoidea,SUPERFAMILY,31600,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
30924e50-93ae-4c6f-823b-c6b10109bdc6,Buprestoidea,SUPERFAMILY,14894,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
a248bb06-e40f-4521-a92e-77f39e1ef8b8,Buprestidae,FAMILY,14886,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
4d2f973c-7ff8-494e-bc90-b49fec72fd88,Schizopodidae,FAMILY,8,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
602a752a-bec1-4abd-8f25-6b55d3414c2e,Byrrhidae,FAMILY,430,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
fdd02d40-70d5-43ad-a844-0b4325e7a6f3,Elmidae,FAMILY,1500,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
3428dbda-a7bc-453a-a9d2-e08aa65c7c47,Dryopidae,FAMILY,300,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
4211ea68-73c4-4f2d-82fe-6503970c3309,Lutrochidae,FAMILY,11,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
392043c0-1936-4590-b724-31d21ed4755a,Limnichidae,FAMILY,390,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
4ca4bec3-f1a4-424f-999d-5c8bce2190e3,Heteroceridae,FAMILY,300,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
35e82adf-c45e-447d-ac54-c0d00bce95fb,Psephenidae,FAMILY,290,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
da3dc9b6-3b47-4ac5-8e04-5c7e3a2cc85b,Chelonariidae,FAMILY,250,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
1296278c-c4ba-4ddb-85a7-435f56dd3006,Eulichadidae,FAMILY,30,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
65d487ce-6083-4479-9a59-6f7922a6524a,Callirhipidae,FAMILY,150,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
2fecc3fd-7451-4b20-9b69-725cc6dcfda9,Ptilodactylidae,FAMILY,500,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
e1944051-6380-492b-aadb-3cd4a1b7889d,Byrrhoidea,SUPERFAMILY,4160,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
80511f44-0f7a-4580-9111-d20ab3d38602,Artematopodidae,FAMILY,45,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
e56967d5-a138-47ec-98ef-33fcd92a2642,Brachypsectridae,FAMILY,5,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
1ba12e22-7ec4-46e3-8d69-a120d6ea371f,Cerophytidae,FAMILY,21,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
8357b50d-fdb0-4d9c-9c0d-c276730a5066,Eucnemidae,FAMILY,1500,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
432c97fc-27aa-4107-97b3-8afcfde58fb6,Throscidae,FAMILY,150,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
703b169c-079f-4747-a698-6a55c6f63afd,Elateridae,FAMILY,10000,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
2ed82420-20ea-42f5-8078-36fed790bf11,Lycidae,FAMILY,4600,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
953d3d44-2534-4106-b628-196076048894,Telegeusidae,FAMILY,10,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
95ef58f8-4a77-419f-8390-209959225446,Phengodidae,FAMILY,250,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
5b6f7ee8-819e-4cce-a90a-51b7a0b035cb,Rhagophthalmidae,FAMILY,30,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
30055e63-e604-4a27-8394-48de23c1d6d2,Lampyridae,FAMILY,2200,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
0ae01a78-d07e-43d9-a7f6-52d506708054,Omethidae,FAMILY,33,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
6ed8fbf0-151c-4782-b1d3-5ae9fac39760,Cantharidae,FAMILY,5100,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
93e2043e-d81c-4394-ae58-d4bea883775e,Elateroidea,SUPERFAMILY,24100,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
ebe61b53-4dc0-42ca-94c1-cf350caee87a,Derodontoidea,SUPERFAMILY,100,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
1557e0a7-ca79-40cd-9d21-87f7685ce209,Derodontidae,FAMILY,30,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
80ff0a70-8b0b-466d-b017-d4f95e1dd83f,Dermestidae,FAMILY,1200,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
a8f527dd-a6ba-4eb3-a2a7-210c60a1137e,Bostrichidae,FAMILY,570,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
e05c2902-f7f8-4724-a221-fd9c3ed227a9,Ptinidae,FAMILY,2200,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
91677c06-d977-46d9-b8e6-f21ad463961a,Bostrichoidea,SUPERFAMILY,4000,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
ebe03353-f563-4f17-abe7-60e71f7290ef,Lymexyloidea,SUPERFAMILY,70,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
1c49a29b-241e-4975-9662-b4316418f832,Lymexylidae,FAMILY,70,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
89753c3d-4f60-48fd-94f4-d095d379f101,Trogossitidae,FAMILY,600,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
4081e2e6-9874-41aa-af61-2dff0dc042bb,Cleridae,FAMILY,3400,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
10c0753e-ffe7-44d9-b629-346a8b56e529,Thanerocleridae,FAMILY,30,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
e23339b1-2a63-48ac-880a-506691b82259,Melyridae,FAMILY,6000,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
7123724c-3bfc-44bc-9c45-420a8f86ff27,Cleroidea,SUPERFAMILY,10200,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
22029463-4dc4-438e-956d-fe8ec756dd4f,Coccinelloidea,SUPERFAMILY,6000,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
c53306f8-8660-4754-940f-b1f0cefc62ea,Coccinellidae,FAMILY,6000,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
9dae78aa-249d-47f4-85d7-5404f3c54453,Biphyllidae,FAMILY,200,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
f56eb5c5-116e-4b4d-96f1-ab166273543f,Bothrideridae,FAMILY,400,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
9214b0f0-f491-41ce-9f34-320361193f89,Byturidae,FAMILY,24,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
907a53e6-3d32-4ca6-8cda-cb01dc6bb0ac,Cerylonidae,FAMILY,450,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
c53306f8-8660-4754-940f-b1f0cefc62ea,Coccinellidae,FAMILY,6000,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
8d157886-8a08-41e9-9512-99caeee7de0f,Corylophidae,FAMILY,200,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
3c6e1125-226e-4e96-81a6-5d0def113f1f,Cryptophagidae,FAMILY,600,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
70eb21aa-53e4-4a5f-8795-a3ae14f5fcff,Cucujidae,FAMILY,44,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
9f7dd0c6-ce5e-4397-be19-f066c42a2c9c,Discolomatidae,FAMILY,400,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
a265b479-fcbb-487e-8d56-17bb1bc3cab5,Endomychidae,FAMILY,1800,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
21f08101-4658-47bf-88f3-98ba17ded84a,Erotylidae,FAMILY,3500,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
5f7c092e-f8d3-4da8-8ea4-3e3a42731462,Kateretidae,FAMILY,95,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
23e8cb0e-5ad9-4035-8728-f40db1c0b644,Laemophloeidae,FAMILY,430,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
99b7494b-1ee5-4e1b-b65b-06423a072c4c,Latridiidae,FAMILY,1000,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
cccc8121-94e9-4da1-adb4-519c6b1b9d50,Monotomidae,FAMILY,250,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
2b77d28d-0d5e-4884-afa9-ffb1fb9b1409,Nitidulidae,FAMILY,4500,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
5ed89627-2cb5-44b0-beaa-bb82eb96f2c3,Passandridae,FAMILY,109,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
ed19f0f6-9cf6-4336-9b2e-f380de7afeab,Phalacridae,FAMILY,640,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
52500f13-bc1f-4555-85ff-eeef498bcc4c,Silvanidae,FAMILY,500,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
99e0d0e1-55d7-484a-b62c-28c7341ed6ee,Smicripidae,FAMILY,6,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
e5e32e07-543d-4a5a-ab49-08dcd6932919,Sphindidae,FAMILY,59,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
cfa6aca5-2f2b-4c7e-9d35-937cd3f63aa5,Aderidae,FAMILY,900,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
deca44eb-c843-40f7-a19a-f821b3d44c21,Anthicidae,FAMILY,3000,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
83e264fd-5ca5-4bbd-ac0d-d559423d1af8,Archeocrypticidae,FAMILY,60,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
0565b54b-203e-4896-b7d6-6f0d8247b9b8,Boridae,FAMILY,4,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
be9b70c5-e19f-458f-90f3-02dee5170a1b,Ciidae,FAMILY,650,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
9ca7803c-e9ec-4582-b05a-d62a9153777a,Melandryidae,FAMILY,420,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
53d7523f-bbd7-4125-be84-6409773130e4,Meloidae,FAMILY,3000,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
966bbbf8-8eff-4f6b-a6d4-8ebdf423cd4d,Mordellidae,FAMILY,1500,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
e2ad2437-a992-44e9-8788-23b4ac02d1d6,Mycetophagidae,FAMILY,130,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
27a40d4b-011d-466f-bc2a-85005052e320,Mycteridae,FAMILY,160,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
