8818,b388faca-b925-4560-8c3c-8c65b98506f9,https://www.biodiversitylibrary.org/page/45422439,Coccomyces,\N,gaultheriae,\N,\N,\N,"(Dearn.) DiCosmo, Nag Raj & W. B. Kendr., 1983",b388faca-b925-4560-8c3c-8c65b98506f9,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1983,In: Can. J. Bot. 61(1):42.,"DiCosmo, Nag Raj & W.B. Kendr.",\N,Can. J. Bot.,\N,42,61(1),1983
8829,bedb325a-f127-45a9-a4d3-e021f71f1bb6,https://www.biodiversitylibrary.org/page/7449920,Coccomyces,\N,venezuelae,\N,\N,\N,"Sherwood, 1980",bedb325a-f127-45a9-a4d3-e021f71f1bb6,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1980,In: Occ. Pap. Farlow Herb. Crypt. Bot. 15:100.,M.A. Sherwood,\N,Occ. Pap. Farlow Herb. Crypt. Bot.,\N,100,15,1980
8832,d60abc99-3c1d-4169-9c5f-041d176b9afa,https://www.biodiversitylibrary.org/page/14797501,Hypodermella,\N,laricis,\N,\N,\N,"Tubeuf, 1895",d60abc99-3c1d-4169-9c5f-041d176b9afa,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1895,In: Bot. Zbl. 61:49.,"Tubeuf, C. von",\N,Bot. Zbl.,\N,49,61,1895
8835,7254b85e-7153-4e1a-856f-f0966a407f56,https://www.biodiversitylibrary.org/page/778021,Lophodermellina,\N,passiflorae,\N,\N,\N,"(Rehm) Tehon, 1935",7254b85e-7153-4e1a-856f-f0966a407f56,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1935,In: Illinois Biol. Monogr. (Urbana) 13(no. 4):77.,L.R. Tehon,\N,Illinois Biol. Monogr. (Urbana),\N,77,13(no. 4),1935
8850,17927443-e2e8-4737-802b-4a34b4497f57,https://www.biodiversitylibrary.org/page/4335530,Rhytisma,\N,velatum,\N,\N,\N,"(Schwein.) Fr., 1823",17927443-e2e8-4737-802b-4a34b4497f57,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1823,In: Syst. mycol. (Lundae) 2(2):568.,E.M. Fries,\N,Syst. mycol. (Lundae),\N,568,2(2),1823
8851,345929ce-279e-4ae7-9403-e8e93d346c8e,https://www.biodiversitylibrary.org/page/31580264,Rhytisma,\N,ilicis-canadensis,\N,\N,\N,"Schwein., 1832",345929ce-279e-4ae7-9403-e8e93d346c8e,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1832,"In: Trans. Am. phil. Soc., New Series 4(2):241.","Schweinitz, L.D. von",\N,"Trans. Am. phil. Soc., New Series",\N,241,4(2),1832
8853,41a084f2-80f3-4eea-8bd7-2bf701059516,https://www.biodiversitylibrary.org/page/13603638,Rhytisma,\N,acerinum,\N,\N,\N,"(Pers.) Fr., 1819",41a084f2-80f3-4eea-8bd7-2bf701059516,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1819,"In: K. svenska Vetensk-Akad. Handl., ser. 3 40:104.",E.M. Fries,ser. 3,"K. svenska Vetensk-Akad. Handl.,",\N,104,40,1819
8854,7d699c96-85cc-4c83-984d-20d0b1eeb91e,https://www.biodiversitylibrary.org/page/3039950,Rhytisma,\N,himalense,\N,\N,\N,"Syd., P. Syd. & E. J. Butler, 1911",7d699c96-85cc-4c83-984d-20d0b1eeb91e,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1911,In: Annls mycol. 9(4):377.,"Syd., P. Syd. & E.J. Butler",\N,\N,\N,377,9(4),1911
8855,f9eae467-ad85-4f8e-bf58-56a3217e7734,https://www.biodiversitylibrary.org/page/29568234,Rhytisma,\N,salicinum,\N,\N,\N,"(Pers.) Fr., 1823",f9eae467-ad85-4f8e-bf58-56a3217e7734,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1823,In: Syst. mycol. (Lundae) 2(2):568.,E.M. Fries,\N,Syst. mycol. (Lundae),\N,568,2(2),1823
8856,f3679d0d-1e40-4b68-85bd-e4178f01e56a,https://www.biodiversitylibrary.org/page/50019823,Rhytisma,\N,ilicis-latifoliae,\N,\N,\N,"Henn., 1899",f3679d0d-1e40-4b68-85bd-e4178f01e56a,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1899,In: Monsunia 1:29.,Warburg,\N,Monsunia,\N,29,1,1899
8858,1c640464-9821-44c1-b4d7-949e654d8270,https://www.biodiversitylibrary.org/page/43737118,Rhytisma,\N,shiraiana,\N,\N,\N,"Hemmi & Kurata, 1931",1c640464-9821-44c1-b4d7-949e654d8270,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1931,In: Forsch. Geb. Pflanzen. 1:8.,"Hemmi, Kurata",\N,Forsch. Geb. Pflanzen.,\N,8,1,1931
8859,7e64b2d3-d7ea-41f7-b2db-d1400fd4b22d,https://www.biodiversitylibrary.org/page/45360651,Rhytisma,\N,liriodendri,\N,\N,\N,"(Wallr.) Sacc., 1889",7e64b2d3-d7ea-41f7-b2db-d1400fd4b22d,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1889,In: Syll. fung. (Abellini) 8:763.,P.A. Saccardo,\N,Syll. fung. (Abellini),\N,763,8,1889
8860,ee3745f9-2745-44f7-b13f-b6b4c44e0189,https://www.biodiversitylibrary.org/page/778148,Rhytisma,\N,lagerstroemiae,\N,\N,\N,"Henn., 1878",ee3745f9-2745-44f7-b13f-b6b4c44e0189,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1878,In: Hedwigia 17:31.,P.C. Hennings,\N,Hedwigia,\N,31,17,1878
8861,f5626124-b31a-423d-9e9e-94fda18a5204,https://www.biodiversitylibrary.org/page/4326266,Rhytisma,\N,priscum,\N,\N,\N,"Ettingsh. & S. Garden, 1880",f5626124-b31a-423d-9e9e-94fda18a5204,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1880,"In: Proc. R. Soc. Lond., B. Biol. Sci. 30:231.",Ettingsh. & S. Garden,\N,"Proc. R. Soc. Lond., B. Biol. Sci.",\N,231,30,1880
8862,68fee0c7-d399-4886-a9b4-0365ab81ffaf,https://www.biodiversitylibrary.org/page/2964360,Rhytisma,\N,prini,\N,\N,\N,"(Schwein.) Fr., 1823",68fee0c7-d399-4886-a9b4-0365ab81ffaf,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1823,In: Syst. mycol. (Lundae) 2(2):568.,E.M. Fries,\N,Syst. mycol. (Lundae),\N,568,2(2),1823
8863,5c0d2db1-aac7-48d8-8916-5dd3754c5565,https://www.biodiversitylibrary.org/page/46014331,Rhytisma,\N,punctatum,\N,\N,\N,"(Pers.) Fr., 1823",5c0d2db1-aac7-48d8-8916-5dd3754c5565,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1823,In: Syst. mycol. (Lundae) 2(2):569.,E.M. Fries,\N,Syst. mycol. (Lundae),\N,569,2(2),1823
8864,d2ead72d-6b6d-4933-b6c4-9db9d3336081,https://www.biodiversitylibrary.org/page/6108880,Rhytisma,\N,umbonatum,\N,\N,\N,"Hoppe, 1844",d2ead72d-6b6d-4933-b6c4-9db9d3336081,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1844,In: Deutschl. Krypt.-Fl. (Leipzig) 1:162.,Rabenhorst,\N,Deutschl. Krypt.-Fl. (Leipzig),\N,162,1,1844
8866,bdac5cfb-3615-4f9f-9853-2b636e3e4b69,https://www.biodiversitylibrary.org/page/670586,Rhytisma,\N,andromedae,\N,\N,\N,"(Pers.) Fr., 1819",bdac5cfb-3615-4f9f-9853-2b636e3e4b69,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1819,"In: K. svenska Vetensk-Akad. Handl., ser. 3 40:104.",E.M. Fries,ser. 3,"K. svenska Vetensk-Akad. Handl.,",\N,104,40,1819
8867,900ba99b-24f6-45b9-a3b2-ca8cfebddbe0,https://www.biodiversitylibrary.org/page/31580264,Rhytisma,\N,asteris,\N,\N,\N,"(Schwein.) Schwein., 1832",900ba99b-24f6-45b9-a3b2-ca8cfebddbe0,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1832,"In: Trans. Am. phil. Soc., New Series 4(2):241.","Schweinitz, L.D. von",\N,"Trans. Am. phil. Soc., New Series",\N,241,4(2),1832
8868,60c67e48-01d5-4b0c-bf44-ac46183c0f92,https://www.biodiversitylibrary.org/page/9493500,Rhytisma,\N,decolorans,\N,\N,\N,"Fr., 1823",60c67e48-01d5-4b0c-bf44-ac46183c0f92,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1823,In: Syst. mycol. (Lundae) 2(2):567.,E.M. Fries,\N,Syst. mycol. (Lundae),\N,567,2(2),1823
8869,ea0abcdf-7af2-41d0-b4db-7142ad7fed53,https://www.biodiversitylibrary.org/page/3908932,Moutoniella,\N,polita,\N,\N,\N,"Penz. & Sacc., 1902",ea0abcdf-7af2-41d0-b4db-7142ad7fed53,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1902,In: Malpighia 15(7-9):222.,Penz. & Sacc.,\N,Malpighia,\N,222,15(7-9),1902
8870,09628982-7db5-4ea6-afe7-ad08943bffd6,https://www.biodiversitylibrary.org/page/2192353,Criella,\N,austrocaledonica,\N,\N,\N,"(Crié) Sacc. & P. Syd., 1902",09628982-7db5-4ea6-afe7-ad08943bffd6,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1902,In: Syll. fung. (Abellini) 16:786.,Sacc. & P. Syd.,\N,Syll. fung. (Abellini),\N,786,16,1902
8871,daa82bf2-2c56-4514-ae25-f6aacad81f8a,https://www.biodiversitylibrary.org/page/51276303,Lophodermella,\N,morbida,\N,\N,\N,"Staley & Bynum, 1972",daa82bf2-2c56-4514-ae25-f6aacad81f8a,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1972,In: Mycologia 64(4):723.,"Staley, Bynum",\N,Mycologia,\N,723,64(4),1972
8872,9e3f3ae8-6443-4331-aa72-b484458f14ba,https://www.biodiversitylibrary.org/page/56719539,Lophodermella,\N,arcuata,\N,\N,\N,"(Darker) Darker, 1967",9e3f3ae8-6443-4331-aa72-b484458f14ba,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1967,In: Can. J. Bot. 45:1425.,G.D. Darker,\N,Can. J. Bot.,\N,1425,45,1967
8873,aeebba0b-f08b-4eb9-9c65-173f931ec9ca,https://www.biodiversitylibrary.org/page/56719439,Lophodermella,\N,cerina,\N,\N,\N,"(Darker) Darker, 1967",aeebba0b-f08b-4eb9-9c65-173f931ec9ca,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1967,In: Can. J. Bot. 45:1425.,G.D. Darker,\N,Can. J. Bot.,\N,1425,45,1967
8874,e2eb763e-1a24-46e8-a4b0-ef9e36dfdee5,https://www.biodiversitylibrary.org/page/45400237,Lophodermella,\N,concolor,\N,\N,\N,"(Dearn.) Darker, 1967",e2eb763e-1a24-46e8-a4b0-ef9e36dfdee5,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1967,In: Can. J. Bot. 45:1425.,G.D. Darker,\N,Can. J. Bot.,\N,1425,45,1967
8875,d5411001-c479-44ed-99e1-ebaa086dcabf,https://www.biodiversitylibrary.org/page/56719439,Lophodermella,\N,conjuncta,\N,\N,\N,"(Darker) Darker, 1967",d5411001-c479-44ed-99e1-ebaa086dcabf,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1967,In: Can. J. Bot. 45:1426.,G.D. Darker,\N,Can. J. Bot.,\N,1426,45,1967
8876,1c08d015-12d5-4ec6-8815-bc100e6051a1,https://www.biodiversitylibrary.org/page/45863578,Lophodermella,\N,maureri,\N,\N,\N,"Minter & Cibrián, 1986",1c08d015-12d5-4ec6-8815-bc100e6051a1,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1986,"In: Recent Research on Conifer Needle Diseases, (USDA Forest Service General Technical Report GTR-WO 50) (Washington DC) 50:74.",D.W. Minter,\N,\N,\N,74,DC) 50,1986
8878,2e4c82a3-0942-4f10-b860-7a1da389f771,https://www.biodiversitylibrary.org/page/45401444,Lophodermella,\N,montivaga,\N,\N,\N,"Petr., 1922",2e4c82a3-0942-4f10-b860-7a1da389f771,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1922,In: Annls mycol. 20(3/4):191.,"Sydow, Petrak",\N,\N,\N,191,20(3/4),1922
8879,b66e20cb-80d2-4a94-b796-e2b89cbb9d10,https://www.biodiversitylibrary.org/page/39617340,Lophodermella,\N,sulcigena,\N,\N,\N,"(Link) Höhn., 1917",b66e20cb-80d2-4a94-b796-e2b89cbb9d10,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1917,In: Ber. dt. bot. Ges. 35(3):247.,"Höhnel, F.X.R. von",\N,Ber. dt. bot. Ges.,\N,247,35(3),1917
8889,678fc828-d874-4aaf-a30d-4693c56c1b3a,https://www.biodiversitylibrary.org/page/3154473,Lophodermium,\N,heteromelis,\N,\N,\N,"(W. Phillips & Harkn.) Ellis & Everh., 1892",678fc828-d874-4aaf-a30d-4693c56c1b3a,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1892,In: N. Amer. Pyren. (Newfield):718.,Ellis & Everh.,\N,N. Amer. Pyren. (Newfield):,\N,718,\N,1892
8890,6ec90f8c-3c2b-4218-80a9-0fc7f4f8c346,https://www.biodiversitylibrary.org/page/35306818,Lophodermium,\N,lauri,\N,\N,\N,"(Fr.) Rehm, 1887",6ec90f8c-3c2b-4218-80a9-0fc7f4f8c346,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1887,"In: Rabenh. Krypt.-Fl., Edn 2 (Leipzig) 1.3(lief. 28):37.",Winter,Edn 2,"Rabenh. Krypt.-Fl.,",\N,37,(Leipzig) 1.3(lief. 28),1887
8893,7692d266-3e19-45e6-9ea6-6c0b8e592150,https://www.biodiversitylibrary.org/page/4302021,Lophodermium,\N,griseum,\N,\N,\N,"(Schwein.) Petr., 1979",7692d266-3e19-45e6-9ea6-6c0b8e592150,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1979,"In: Reliquiae Petrakianae, fasc. III (nos 401-600) (Graz):no. 471.",F. Petrak,\N,(Graz): no.,\N,\N,471.,1979
8918,95516df4-3e07-429c-9665-d361a9437862,https://www.biodiversitylibrary.org/page/473996,Lophodermium,\N,sphaeroides,\N,\N,\N,"(Alb. & Schwein.) Duby, 1861",95516df4-3e07-429c-9665-d361a9437862,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1861,In: Mém. Soc. Phys. Hist. nat. Genève 16(1):56.,J.É. Duby,\N,Mém. Soc. Phys. Hist. nat. Genève,\N,56,16(1),1861
8927,18d3348a-c15d-4a39-bb7c-d7057a7fd464,https://www.biodiversitylibrary.org/page/11750523,Lophodermium,\N,schweinitzii,\N,\N,\N,"M. Wilson & N. F. Robertson, 1947",18d3348a-c15d-4a39-bb7c-d7057a7fd464,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1947,In: Trans. R. Soc. Edinb. 61:527.,"M. Wilson, N.F. Robertson",\N,Trans. R. Soc. Edinb.,\N,527,61,1947
8928,545abac7-66c9-4987-9d91-51f22733c3de,https://www.biodiversitylibrary.org/page/33736326,Lophodermium,\N,stevensii,\N,\N,\N,"Tehon ex Terrier, 1942",545abac7-66c9-4987-9d91-51f22733c3de,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1942,In: Beitr. Kryptfl. Schweiz 9(no. 2):32.,Tehon ex Terrier,\N,Beitr. Kryptfl. Schweiz,\N,32,9(no. 2),1942
8935,e8b22bd1-6ed5-4493-897e-c5764c198038,https://www.biodiversitylibrary.org/page/14972194,Lophodermium,\N,sesleriae,\N,\N,\N,"Hilitzer, 1929",e8b22bd1-6ed5-4493-897e-c5764c198038,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1929,In: V?d. Spisy ?sl. Akad. zem?d. 3:91.,A.C. Hilitzer,\N,V?d. Spisy ?sl. Akad. zem?d.,\N,91,3,1929
8938,cdcba7ee-4042-4c2c-8a03-8b1e766eab9c,https://www.biodiversitylibrary.org/page/56719493,Lophodermium,\N,uncinatum,\N,\N,\N,"Darker, 1932",cdcba7ee-4042-4c2c-8a03-8b1e766eab9c,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1932,In: Contr. Arnold Arbor. 1:76.,G.D. Darker,\N,Contr. Arnold Arbor.,\N,76,1,1932
8939,c17ebb88-72d9-4655-8d5e-0b3319a9d46d,https://www.biodiversitylibrary.org/page/39007600,Lophodermium,\N,thujae,\N,\N,\N,"Davis, 1922",c17ebb88-72d9-4655-8d5e-0b3319a9d46d,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1922,In: Trans. Wis. Acad. Sci. Arts Lett. 20:424.,J.J. Davis,\N,Trans. Wis. Acad. Sci. Arts Lett.,\N,424,20,1922
8942,31260553-1608-49b9-8b08-ff9306a43efe,https://www.biodiversitylibrary.org/page/45863579,Lophodermium,\N,nanakii,\N,\N,\N,"P. F. Cannon & Minter, 1986",31260553-1608-49b9-8b08-ff9306a43efe,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1986,In: Mycol. Pap. 155:76.,"P.F. Cannon, Minter",\N,Mycol. Pap.,\N,76,155,1986
8943,09d0a90d-a76f-4214-9951-d202e55c2620,https://www.biodiversitylibrary.org/page/12890065,Lophodermium,\N,petrakii,\N,\N,\N,"Durrieu, 1957",09d0a90d-a76f-4214-9951-d202e55c2620,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1957,In: Beih. Sydowia 1:356.,G. Durrieu,\N,Beih. Sydowia,\N,356,1,1957
8944,0c197137-f49a-4eac-ada4-dc370f3f72ae,https://www.biodiversitylibrary.org/page/42150045,Lophodermium,\N,pini-excelsae,\N,\N,\N,"S. Ahmad, 1954",0c197137-f49a-4eac-ada4-dc370f3f72ae,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1954,In: Sydowia 8(1-6):172.,"Petrak, Ahmad",\N,Sydowia,\N,172,8(1-6),1954
8946,5b18c2c3-fa11-4fe0-ac79-60ee65a07c70,https://www.biodiversitylibrary.org/page/39007565,Lophodermium,\N,pyrolae,\N,\N,\N,"Parmelee, 1958",5b18c2c3-fa11-4fe0-ac79-60ee65a07c70,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1958,In: Can. J. Bot. 36:865.,J.A. Parmelee,\N,Can. J. Bot.,\N,865,36,1958
8952,2917bdcc-8684-4685-95d2-ba19ca027a6f,https://www.biodiversitylibrary.org/page/2224057,Lophodermium,\N,nivale,\N,\N,\N,"(Maire) Arx & E. Müll., 1975",2917bdcc-8684-4685-95d2-ba19ca027a6f,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1975,In: Stud. Mycol. 9:133.,Arx & E. Müll.,\N,Stud. Mycol.,\N,133,9,1975
8954,f669e52b-265c-4eb2-97bb-0ae471bf1386,https://www.biodiversitylibrary.org/page/32393610,Lophodermium,\N,seditiosum,\N,\N,\N,"Minter, Staley & Millar, 1978",f669e52b-265c-4eb2-97bb-0ae471bf1386,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1978,In: Trans. Br. mycol. Soc. 71(2):300.,"Minter, Staley, Millar",\N,Trans. Br. mycol. Soc.,\N,300,71(2),1978
8959,ce0df9c6-1103-4cff-bf6b-5769253669a9,https://www.biodiversitylibrary.org/page/45863578,Lophodermium,\N,canberrianum,\N,\N,\N,"W. Stahl ex Minter & Millar, 1978",ce0df9c6-1103-4cff-bf6b-5769253669a9,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1978,In: Trans. Br. mycol. Soc. 71(2):336.,"W. Stahl ex Minter, Millar",\N,Trans. Br. mycol. Soc.,\N,336,71(2),1978
8963,4ca9de4a-2365-48d3-8c3e-b72c25f0b75b,https://www.biodiversitylibrary.org/page/7449916,Lophodermium,\N,aucupariae,\N,\N,\N,"(Schleich.) Darker, 1967",4ca9de4a-2365-48d3-8c3e-b72c25f0b75b,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1967,In: Can. J. Bot. 45:1430.,G.D. Darker,\N,Can. J. Bot.,\N,1430,45,1967
8966,fb93ddc2-f84d-417c-8e80-60719d4c18b7,https://www.biodiversitylibrary.org/page/31832822,Lophodermium,\N,eriophori,\N,\N,\N,"(Henn.) P. R. Johnst. & Scheuer, 2003",fb93ddc2-f84d-417c-8e80-60719d4c18b7,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,2003,In: Mycotaxon 87:490.,"P.R. Johnston, C. Scheuer",\N,\N,\N,490,87,2003
8972,af31d39e-7daa-4edc-a1c3-3bb7960e8e70,https://www.biodiversitylibrary.org/page/56719496,Lophodermium,\N,consociatum,\N,\N,\N,"Darker, 1932",af31d39e-7daa-4edc-a1c3-3bb7960e8e70,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1932,In: Contr. Arnold Arbor. 1:79.,G.D. Darker,\N,Contr. Arnold Arbor.,\N,79,1,1932
8973,8d8b33f0-9ac5-4cd6-b92c-877170bcdefa,https://www.biodiversitylibrary.org/page/33992289,Lophodermium,\N,conigenum,\N,\N,\N,"(Brunaud) Hilitzer, 1929",8d8b33f0-9ac5-4cd6-b92c-877170bcdefa,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1929,In: V?d. Spisy ?sl. Akad. zem?d. 3:76.,A.C. Hilitzer,\N,V?d. Spisy ?sl. Akad. zem?d.,\N,76,3,1929
8977,08064347-4cc0-4a35-808b-7a49982720ef,https://www.biodiversitylibrary.org/page/48306261,Lophodermium,\N,australe,\N,\N,\N,"Dearn., 1926",08064347-4cc0-4a35-808b-7a49982720ef,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1926,In: Mycologia 18(5):242.,J. Dearness,\N,Mycologia,\N,242,18(5),1926
8982,b9e86234-049b-436f-a24a-10f813487cbc,https://www.biodiversitylibrary.org/page/14269557,Lophodermium,\N,petiolicola,\N,\N,\N,"Fuckel, 1870",b9e86234-049b-436f-a24a-10f813487cbc,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1870,In: Jb. nassau. Ver. Naturk. 23-24:255.,K.W.G.L. Fuckel,\N,Jb. nassau. Ver. Naturk.,\N,255,23-24,1870
8983,f7d718dc-13b6-444e-a127-be8274c5d62c,https://www.biodiversitylibrary.org/page/15410365,Lophodermium,\N,piceae,\N,\N,\N,"(Fuckel) Höhn., 1917",f7d718dc-13b6-444e-a127-be8274c5d62c,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1917,"In: Sber. Akad. Wiss. Wien, Math.-naturw. Kl., Abt. 1 126(4-5):296.","Höhnel, F.X.R. von",Abt. 1,"Sber. Akad. Wiss. Wien, Math.-naturw. Kl.,",\N,296,126(4-5),1917
8992,5260e6cc-8e38-4e45-8521-f7a26c9e1b22,https://www.biodiversitylibrary.org/page/31240832,Lophodermium,\N,baculiferum,\N,\N,\N,"Mayr, 1890",5260e6cc-8e38-4e45-8521-f7a26c9e1b22,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1890,In: Die Waldungen von Nordamerika:313.,H. Mayr,\N,\N,\N,313,\N,1890
8993,7dad36f8-c20d-4572-8517-ab3954d0b2e2,https://www.biodiversitylibrary.org/page/6129015,Lophodermium,\N,gramineum,\N,\N,\N,"(Fr.) Chevall., 1826",7dad36f8-c20d-4572-8517-ab3954d0b2e2,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1826,In: Fl. gén. env. Paris (Paris) 1:435.,F.F. Chevallier,\N,Fl. gén. env. Paris (Paris),\N,435,1,1826
