record_id,name_code,web_site,genus,subgenus,species,infraspecies_parent_name_code,infraspecies,infraspecies_marker,author,accepted_name_code,comment,scrutiny_date,sp2000_status_id,database_id,specialist_id,family_id,specialist_code,family_code,is_accepted_name,gsdtaxonguid,gsdnameguid,is_extinct,has_preholocene,has_modern,reference_year
2473,36e58e13-6f51-4827-a9dd-bb0d5f9bc871,\N,Geranium,\N,wiedemannii,\N,\N,\N,P.H. Davis,d80b7ffd-1eed-4015-9097-417a24a1ff61,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1955
6305,7933eae1-23c6-4bd0-bda4-36b639e5d75c,\N,Scolopendra,\N,testacea,\N,\N,\N,"Wood, 1861",1020c260-83ab-4820-860a-9daef5aeca9a,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1861
4223,3e36f2db-5d89-4d11-a95f-ab7a26252765,http://chilobase.bio.unipd.it/sp2000.php?sp3292,Schendylops,\N,dentifer,\N,\N,\N,Chamberlin (1957),3e36f2db-5d89-4d11-a95f-ab7a26252765,\N,2006-02-27,1,42,14,2893,\N,efdd6849-905a-47e4-bf3c-0c8fab0899ef,1,\N,\N,0,0,0,1957
5847,6cd91dff-2d85-43ae-89ce-9d77ae9fe886,\N,Schendyla,\N,carniolensis,\N,nivalis,subsp.,,c47e076d-5108-4956-a00b-fda9ea03b8b2,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1938
2325,6e357195-9139-4031-adca-66ca6d1c3b83,\N,Geranium,\N,pusillum,\N,gracillimum,var.,Schur,83c3a972-07ca-475e-9162-e46b30d3478e,\N,\N,2,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1877
6813,a2220832-99a2-4812-93d1-3ac26049a790,http://chilobase.bio.unipd.it/sp2000.php?sp403,Cryptops,Cryptops,calinus,\N,\N,\N,"Chamberlin, 1957",a2220832-99a2-4812-93d1-3ac26049a790,\N,2006-02-27,1,42,4,2911,\N,8288e264-4b7b-4946-83f6-13c173aa7025,1,\N,\N,0,0,0,1957
6400,1653ffa6-deb8-4213-8ec7-2a04986e469d,\N,Scolopendra,\N,utahana,\N,\N,\N,"Chamberlin, 1925",fc510a2c-70f5-4410-83e5-d3d856d282c3,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1925
4937,e6c862a6-3f8a-494c-842b-4882ba12c07c,http://chilobase.bio.unipd.it/sp2000.php?sp1045,Cormocephalus,\N,esulcatus,\N,\N,\N,"Pocock, 1901",e6c862a6-3f8a-494c-842b-4882ba12c07c,\N,2006-02-27,1,42,4,2910,\N,5bb2b5cf-7a38-4dbe-bd22-7d0bcd6ded05,1,\N,\N,0,0,0,1901
6278,6cb4ef3a-8641-44dc-a0c6-989be416df54,\N,Scolopendra,\N,porphyratainia,\N,\N,\N,"Wood, 1861",43a7156a-d576-40ea-aec1-bf03eaae4f99,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1861
5441,21df05e8-a92c-4c87-9ca7-b2422fdc4e83,http://chilobase.bio.unipd.it/sp2000.php?sp1511,Zygethopolys,\N,atrox,\N,\N,\N,"Crabill, 1953",21df05e8-a92c-4c87-9ca7-b2422fdc4e83,\N,2006-02-27,1,42,2,2912,\N,4717e5b8-d956-4167-91b0-3ea1b23af5f2,1,\N,\N,0,0,0,1953
6338,7bbe7d5f-2e90-4601-9186-5dc35f47bd66,\N,Scolopendra,\N,polyodonta,\N,\N,\N,"Daday, 1893",045b88fc-3603-4a6f-829a-0cf56831c080,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1893
10217,f7f245af-c93f-476a-8bc7-38db01cefa15,\N,Terriera,\N,javanica,\N,javanica,var.,"(Penz. & Sacc.) P. R. Johnst., 2001",f6c48775-d514-4125-8a46-06af97e1cd43,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,2001
10151,9e964bff-a27d-40dc-bc9d-4a64f4332310,\N,Hypoderma,\N,lineare,\N,\N,\N,"(Peck) Peck, 1878",de478f8d-d3b4-4b8f-9692-375480a6d1b1,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1878
4612,f7bcedc9-89d9-470f-a1c8-4c7aad33d195,http://chilobase.bio.unipd.it/sp2000.php?sp1244,Thereuopodina,\N,tenuicornis,\N,\N,\N,"Verhoeff, 1905",f7bcedc9-89d9-470f-a1c8-4c7aad33d195,\N,2006-02-27,1,42,8,2906,\N,649803d6-bba5-4f5a-abac-e4a106f62163,1,\N,\N,0,0,0,1905
6754,8ee0c809-5bca-4d97-a2bc-6a402e1c3e03,http://chilobase.bio.unipd.it/sp2000.php?sp1315,Cryptops,Trigonocryptops,triangulifer,\N,\N,\N,Verhoeff (1937),8ee0c809-5bca-4d97-a2bc-6a402e1c3e03,\N,2006-02-27,1,42,4,2911,\N,8288e264-4b7b-4946-83f6-13c173aa7025,1,\N,\N,0,0,0,1937
8390,bcd5d856-0d4c-42d2-8540-492786c506b7,\N,Lithobius,Lithobius,communis,\N,\N,\N,"C. L. Koch, 1844",5c3fccfb-4011-4abf-835b-0aad18fb5eed,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1844
2066,f0e50bf5-eba4-49ac-84cf-afb5b921f5b8,\N,Geranium,\N,subcaulescens,\N,glabrescens,f.,Boiss.,bd9b54a5-ef6f-49d7-aac9-7c442cba54da,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1888
9498,66a1ef7f-466c-4342-9dfb-cf942474746f,\N,Triblidium,\N,morbidum,\N,\N,\N,"Peck, 1878",217754eb-08d3-4ef9-b02b-b7ff0e026814,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1878
8952,2917bdcc-8684-4685-95d2-ba19ca027a6f,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20nivale,Lophodermium,\N,nivale,\N,\N,\N,"(Maire) Arx & E. Müll., 1975",2917bdcc-8684-4685-95d2-ba19ca027a6f,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1975
7276,642ed05e-3b05-497c-b93e-436db719f82c,http://chilobase.bio.unipd.it/sp2000.php?sp1397,Lithobius,Lithobius,abruzzensis,\N,\N,\N,"Matic, 1991",642ed05e-3b05-497c-b93e-436db719f82c,Taxonomic status uncertain.,2006-02-27,1,42,2,2912,\N,4717e5b8-d956-4167-91b0-3ea1b23af5f2,1,\N,\N,0,0,0,1991
5751,0d5695be-32ac-4c0c-8fc9-7d15f717fa50,\N,Geophilus,\N,longicornis,\N,taorminensis,subsp.,,8954e385-2f4a-4022-8fce-6645c4949e3a,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1928
5701,12d5e3c2-1026-4845-824b-b062277ec239,\N,Zelanophilus,\N,wheeleri,\N,\N,\N,"Chamberlin R., 1920",29a6e885-dba8-4dab-8d0c-549e818527dc,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1920
6320,e30ff935-339a-4e6f-b1ee-184e507752e0,\N,Scolopendra,\N,cephalica,\N,gracilis,subsp.,,045b88fc-3603-4a6f-829a-0cf56831c080,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1861
2343,9792f163-0cf3-4641-b04c-fead86c8f0c2,\N,Geranium,\N,muscoideum,\N,\N,\N,R. Knuth,452a9959-530c-4ce9-8d12-87af0ca0a07c,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1906
4265,96b49f5f-6861-4ec9-b15a-c4a18526de73,http://chilobase.bio.unipd.it/sp2000.php?sp3236,Schendylops,\N,coscaroni,\N,\N,\N,Pereira & Minelli (1996),96b49f5f-6861-4ec9-b15a-c4a18526de73,\N,2006-02-27,1,42,14,2893,\N,efdd6849-905a-47e4-bf3c-0c8fab0899ef,1,\N,\N,0,0,0,1996
3980,0293e92d-5237-4f6b-bd12-defe235ea769,http://chilobase.bio.unipd.it/sp2000.php?sp2885,Mecistocephalus,\N,pallidus,\N,\N,\N,Silvestri (1919),0293e92d-5237-4f6b-bd12-defe235ea769,A record from Indochinese Peninsula was based on a misinterpretation of an Indian locality,2006-02-27,1,42,7,2892,\N,9555012f-a0b7-48cc-acf7-a48504ae2eb2,1,\N,\N,0,0,0,1919
2104,e4849290-03d1-40d8-91b8-c7abb0149a2c,\N,Geranium,\N,sylvaticum,\N,wanneri,subsp.,(Briq.) Graebn. in Asch. & Graebn.,cc0afa7c-1ed2-4789-b064-b7b3292c11ad,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1913
7545,c959f673-dd22-4f55-84de-314784d75bd6,\N,Lithobius,\N,similis,\N,\N,\N,"Bollman, 1888",4ef50e62-d247-4f4a-a462-7e918a80e263,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1888
6473,70c9e27a-976f-4473-a676-ef09135aff3f,http://chilobase.bio.unipd.it/sp2000.php?sp217,Otostigmus,Parotostigmus,suitus,\N,\N,\N,"Chamberlin, 1914",70c9e27a-976f-4473-a676-ef09135aff3f,Considered an inadequately described species by Attems (1930 - Das Tierreich: 167),2006-03-08,1,42,4,2910,\N,5bb2b5cf-7a38-4dbe-bd22-7d0bcd6ded05,1,\N,\N,0,0,0,1914
8851,345929ce-279e-4ae7-9403-e8e93d346c8e,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Rhytisma%20ilicis-canadensis,Rhytisma,\N,ilicis-canadensis,\N,\N,\N,"Schwein., 1832",345929ce-279e-4ae7-9403-e8e93d346c8e,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1832
2075,93a616a1-d169-4fed-a15c-563f25eb1a5c,\N,Geranium,\N,nelsonii,\N,\N,\N,Rose in Underw. & Britton (eds.),091f049a-c846-4014-9c35-55d8e2ff3ae6,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1907
7190,328f610f-6ec0-4147-80da-e20c407e03ba,http://chilobase.bio.unipd.it/sp2000.php?sp2224,Lithobius,Monotarsobius,nepalensis,\N,\N,\N,"Eason, 1989",328f610f-6ec0-4147-80da-e20c407e03ba,\N,2006-02-27,1,42,2,2912,\N,4717e5b8-d956-4167-91b0-3ea1b23af5f2,1,\N,\N,0,0,0,1989
6926,2a60154b-b835-4d9d-9ba2-dc19fc4d16f4,\N,Hessebius,\N,hatayensis,\N,\N,\N,Verhoeff (1943),6855db90-abd6-4da8-bfe5-f364cfcf3948,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1943
1319,4bb9ec92-ecdf-4c72-8af5-dc558cbfa06a,http://www.rjb.csic.es/Geranium/index_geranium.php,Geranium,\N,paludosum,\N,\N,\N,R. Knuth,4bb9ec92-ecdf-4c72-8af5-dc558cbfa06a,\N,2017-09,1,48,9,1005,\N,5ee133d2-a192-47e5-af65-a753667b9f68,1,\N,\N,0,0,0,1930
9154,6597aeea-95e7-46c6-8a82-9a7322a68c47,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophomerum%20quercus,Lophomerum,\N,quercus,\N,\N,\N,"(S. K. Bose & E. Müll.) Darker, 1967",6597aeea-95e7-46c6-8a82-9a7322a68c47,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1967
9117,c66676f2-22fa-44b4-a566-c980ca8222db,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Hypoderma%20cookianum,Hypoderma,\N,cookianum,\N,\N,\N,"P. R. Johnst., 1990",c66676f2-22fa-44b4-a566-c980ca8222db,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1990
4849,8c2086c5-62bc-4162-99f2-88d76a852c70,http://chilobase.bio.unipd.it/sp2000.php?sp171,Scolopendra,\N,clavipes,\N,\N,\N,"C. L. Koch, 1847",8c2086c5-62bc-4162-99f2-88d76a852c70,\N,2006-02-27,1,42,4,2910,\N,5bb2b5cf-7a38-4dbe-bd22-7d0bcd6ded05,1,\N,\N,0,0,0,1847
8624,c8d4cbfb-f3ae-4ca9-a497-9c768a85ac81,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Marthamyces%20barbatus,Marthamyces,\N,barbatus,\N,\N,\N,"P. R. Johnst., 2006",c8d4cbfb-f3ae-4ca9-a497-9c768a85ac81,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,2006
1578,abf2c8fe-0c0c-4d9a-8ee5-dfa5a51ac0b8,\N,Geranium,\N,robertianum,\N,inodorum,subsp.,(DC.) Graebn. in Asch. & Graebn.,567b2915-2144-4ed4-9892-003ab81e5a5f,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1913
7130,c1aa726b-29fc-4c5d-a34a-5ab4405a5673,http://chilobase.bio.unipd.it/sp2000.php?sp2290,Lithobius,Monotarsobius,osellai,\N,\N,\N,"Matic, 1968",c1aa726b-29fc-4c5d-a34a-5ab4405a5673,\N,2006-02-27,1,42,2,2912,\N,4717e5b8-d956-4167-91b0-3ea1b23af5f2,1,\N,\N,0,0,0,1968
3350,7d581645-342a-4efb-a665-cf942d145a56,http://chilobase.bio.unipd.it/sp2000.php?sp3809,Dinogeophilus,\N,oligopodus,\N,\N,\N,"Pereira, 1984",7d581645-342a-4efb-a665-cf942d145a56,\N,2006-02-27,1,42,7,2891,\N,610540a6-12ec-4611-a743-040085db81eb,1,\N,\N,0,0,0,1984
2027,4d46164e-59d6-4352-8076-7db4d7917950,\N,Geranium,\N,pratense,\N,pilosicanescens,subsp.,(Schur) Graebn. in Asch. & Graebn.,dd075e29-9b96-406f-a5c3-f4acc4b7c82a,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1913
5841,64fb9503-d8f8-4b9d-87e2-46b93bd5eb0c,\N,Schendyla,\N,pellicensis,\N,\N,\N,"Verhoeff K. W., 1934",e333b6df-9e11-444b-a2f9-8945fe8c7606,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1934
2784,7c284321-15b7-47f4-a173-8dbc8a1f91cb,\N,Geranium,\N,cowenii,\N,\N,\N,Rydb.,ebc3eb73-3814-4561-8164-131e94805bd0,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1906
5620,c2fc4396-d4e6-4343-b80e-3fef6189aebe,http://chilobase.bio.unipd.it/sp2000.php?sp870,Shikokuobius,\N,japonicus,\N,\N,\N,Murakami (1967),c2fc4396-d4e6-4343-b80e-3fef6189aebe,\N,2006-03-08,1,42,1,2913,\N,86549e5f-dbc5-460d-9edc-37ea25412837,1,\N,\N,0,0,0,1967
8855,f9eae467-ad85-4f8e-bf58-56a3217e7734,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Rhytisma%20salicinum,Rhytisma,\N,salicinum,\N,\N,\N,"(Pers.) Fr., 1823",f9eae467-ad85-4f8e-bf58-56a3217e7734,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1823
3877,41d0d477-8604-44f7-9664-7efeb4fa4fb4,http://chilobase.bio.unipd.it/sp2000.php?sp4259,Tuoba,\N,xylophaga,\N,\N,\N,Attems (1903),41d0d477-8604-44f7-9664-7efeb4fa4fb4,"Considered a junior synonym of Tuoba laticeps (Pocock, 1891) by Crabill (1968 - Proceedings of the Entomological Society of Washington, 70 (4): 345), but actually different from this latter species according to the original description.",2006-02-27,1,42,7,2891,\N,610540a6-12ec-4611-a743-040085db81eb,1,\N,\N,0,0,0,1903
9426,06972e8f-4193-45bf-ab80-e6d0d3f83f6b,\N,Lirula,\N,nervisequa,\N,conspicua,var.,"Darker, 1967",024aeeb2-840e-4cb2-b146-7336fbb71edc,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1967
7524,47d54bbb-341d-44c6-8d71-f7b391b09c5c,\N,Harpolithobius,\N,gottscheensis,\N,dolinensis,subsp.,,2cbf6a29-a92c-4ff5-ac5f-b426e0056fa5,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1937
3446,0450d500-a785-4890-97fa-154f93b6f4c0,http://chilobase.bio.unipd.it/sp2000.php?sp3386,Simophilus,\N,frenum,\N,\N,\N,Meinert (1870),0450d500-a785-4890-97fa-154f93b6f4c0,\N,2006-02-27,1,42,7,2891,\N,610540a6-12ec-4611-a743-040085db81eb,1,\N,\N,0,0,0,1870
7643,e4de8f5a-8d62-42aa-84f4-44145024f77f,\N,Geophilus,\N,canestrinii,\N,\N,\N,"Fedrizzi, 1876",508defd1-2892-48cb-add8-5090eaa437ac,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1876
6386,73e0d13a-a895-4149-89c3-8a8b54ea940e,\N,Trachycormocephalus,\N,occidentalis,\N,iraqensis,subsp.,,bf14e62c-70dd-4626-9809-f0d878ef489d,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1951
2172,e3957777-2494-4b59-b04d-6e7a0f1bd0bf,\N,Geranium,\N,viscosissimum,\N,incisum,var.,(Nutt. ex Torr. & A. Gray) N. H. Holmgren,8756f10d-3438-42a8-824a-ff26f3682b2b,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1997
9061,15abc74a-69d8-42bb-a745-0e458ab31063,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Leptostroma%20scutiae,Leptostroma,\N,scutiae,\N,\N,\N,"Hansf., 1947",15abc74a-69d8-42bb-a745-0e458ab31063,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1947
5938,f5a7a2d6-b9f3-466b-ad5a-07b74d1d03ec,\N,Stigmatogaster,\N,mediterranea,\N,\N,\N,Matic & Darabantu (1969),54adfee3-b6e5-43a3-8f6b-9ad3e27ee7a4,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1969
4181,f5069876-5d49-4828-987a-feda9a497f8e,http://chilobase.bio.unipd.it/sp2000.php?sp3831,Escaryus,\N,ornatus,\N,\N,\N,"Folkmanova, 1956",f5069876-5d49-4828-987a-feda9a497f8e,\N,2006-02-27,1,42,14,2893,\N,efdd6849-905a-47e4-bf3c-0c8fab0899ef,1,\N,\N,0,0,0,1956
6748,01c4c721-d11e-4765-a13d-dff34bdbef17,http://chilobase.bio.unipd.it/sp2000.php?sp1115,Cryptops,Trigonocryptops,sarasini,\N,\N,\N,"Ribaut, 1923",01c4c721-d11e-4765-a13d-dff34bdbef17,\N,2006-02-27,1,42,4,2911,\N,8288e264-4b7b-4946-83f6-13c173aa7025,1,\N,\N,0,0,0,1923
4492,c9205afb-ffa2-4f84-b618-9e26d2b4c8a1,http://chilobase.bio.unipd.it/sp2000.php?sp4176,Leucolinum,\N,trinidadense,\N,\N,\N,"Chamberlin, 1945",c9205afb-ffa2-4f84-b618-9e26d2b4c8a1,\N,2006-02-27,1,42,14,2902,\N,3a4701fb-40bf-4e01-be4b-68c2d8414935,1,\N,\N,0,0,0,1945
6410,c5478c8d-f026-484e-998b-46869672e2b4,\N,Scolopendra,\N,aralocaspia,\N,\N,\N,"Kessler, 1876",e9f8149e-9460-4911-b0cb-5a8f5ed10ac4,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1876
10086,0bf59038-c361-4803-8b87-88513c7d828d,\N,Hypodermopsis,\N,eucalypti,\N,\N,\N,"(Cooke & Harkn.) Kuntze, 1898",2f44215b-2397-4eec-8cf5-25bcf862220d,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1898
2476,960c2d2f-0e35-434c-8306-41e34ab02345,\N,Geranium,\N,thunbergii,\N,pallidum,var.,Nakai ex H. Hara,5736b145-d98a-4c51-981a-0bf41b340267,\N,\N,2,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1935
4303,8ffcbd4c-9db4-4fbc-a90e-ed8eddb1d444,http://chilobase.bio.unipd.it/sp2000.php?sp3649,Aphilodon,\N,macronyx,\N,\N,\N,"Lawrence, 1955",8ffcbd4c-9db4-4fbc-a90e-ed8eddb1d444,\N,2006-02-27,1,42,7,2896,\N,16079211-06dc-4616-8709-73f857a2c126,1,\N,\N,0,0,0,1955
3330,b5c02f85-7906-474d-afcd-01b155082fc7,http://chilobase.bio.unipd.it/sp2000.php?sp3064,Pachymerium,\N,atticum,\N,\N,\N,"Verhoeff, 1901",b5c02f85-7906-474d-afcd-01b155082fc7,\N,2006-02-27,1,42,7,2891,\N,610540a6-12ec-4611-a743-040085db81eb,1,\N,\N,0,0,0,1901
1090,d363c75d-9c41-4486-91f5-19ed254a805c,http://www.rjb.csic.es/Geranium/index_geranium.php,Geranium,\N,peloponnesiacum,\N,\N,\N,Boiss.,d363c75d-9c41-4486-91f5-19ed254a805c,\N,2017-09,1,48,9,1005,\N,5ee133d2-a192-47e5-af65-a753667b9f68,1,\N,\N,0,0,0,1854
6765,7d8e38c6-b494-4588-badc-bb6f4fd81d7f,http://chilobase.bio.unipd.it/sp2000.php?sp32,Cryptops,Cryptops,polyodontus,\N,\N,\N,"Attems, 1903",7d8e38c6-b494-4588-badc-bb6f4fd81d7f,\N,2006-02-27,1,42,4,2911,\N,8288e264-4b7b-4946-83f6-13c173aa7025,1,\N,\N,0,0,0,1903
9232,50ee2d98-654c-49e4-9c4e-af4540368a3b,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Terriera%20latiascus,Terriera,\N,latiascus,\N,\N,\N,"P. R. Johnst., 2001",50ee2d98-654c-49e4-9c4e-af4540368a3b,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,2001
1744,336e9f5f-ded4-4aa1-8784-a8bd158d7f5a,\N,Geranium,\N,strigosum,\N,\N,\N,Rydb.,007d23fe-d933-4495-bf4c-5b08c60f63f8,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1902
3611,60d42fd0-3206-40f0-b100-a314f90b507d,http://chilobase.bio.unipd.it/sp2000.php?sp3177,Geophilus,\N,caucasicus,\N,\N,\N,"Seliwanoff, 1884",60d42fd0-3206-40f0-b100-a314f90b507d,\N,2006-03-13,1,42,7,2891,\N,610540a6-12ec-4611-a743-040085db81eb,1,\N,\N,0,0,0,1884
1828,32ede9b5-9401-448e-9954-e4ef182e52fb,\N,Geranium,\N,robertianum,\N,modestum,var.,(Jord. ex Fourr.) Nyman,f3543c14-93ee-4da7-83db-2e4b1498c31a,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1878
1796,6f2b9fa4-1f14-4a9e-8329-33d2c53b732a,\N,Geranium,\N,semiglabrum,\N,purpureum,subsp.,(Vill.) Sennen,f3543c14-93ee-4da7-83db-2e4b1498c31a,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1928
1492,a5223745-02bb-40de-ae6a-0201bdde24e9,\N,Geranium,\N,eriostemon,\N,onoei,f.,(Franch. & Sav.) H. Hara,132b7fe1-fdfb-4d8c-bce5-fc6301c0bb55,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1948
9573,7abcf97c-64b4-4d1e-a65a-abb6981d51e1,\N,Coccomyces,\N,musae,\N,\N,\N,"(Lév.) Sacc., 1889",f737f0ed-a086-4d61-9e91-d44f44b56045,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1889
4755,7ac131e3-e4e2-4217-a6e9-fd999507a453,http://chilobase.bio.unipd.it/sp2000.php?sp1000,Rhysida,\N,calcarata,\N,\N,\N,"Pocock, 1891",7ac131e3-e4e2-4217-a6e9-fd999507a453,\N,2006-02-27,1,42,4,2910,\N,5bb2b5cf-7a38-4dbe-bd22-7d0bcd6ded05,1,\N,\N,0,0,0,1891
5850,09d8e700-01fd-4ca3-b2df-8e62427ba577,\N,Schendyla,\N,zonalis,\N,\N,\N,"Brölemann & Ribaut, 1911",c47e076d-5108-4956-a00b-fda9ea03b8b2,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1911
1175,6021ae7f-095d-43ac-8437-f1fa4947b40f,http://www.rjb.csic.es/Geranium/index_geranium.php,Geranium,\N,subcaulescens,\N,\N,\N,L'Hér. ex DC.,6021ae7f-095d-43ac-8437-f1fa4947b40f,\N,2017-09,1,48,9,1005,\N,5ee133d2-a192-47e5-af65-a753667b9f68,1,\N,\N,0,0,0,1824
4282,3cd75df9-8946-444a-bc7f-75c166b24767,http://chilobase.bio.unipd.it/sp2000.php?sp3085,Haploschendyla,\N,barbarica,\N,\N,\N,Meinert (1870),3cd75df9-8946-444a-bc7f-75c166b24767,\N,2006-04-11,1,42,11,2893,\N,efdd6849-905a-47e4-bf3c-0c8fab0899ef,1,\N,\N,0,0,0,1870
7125,6d8d1839-1168-46d2-9033-8de465224141,http://chilobase.bio.unipd.it/sp2000.php?sp2402,Lithobius,Monotarsobius,primrosus,\N,\N,\N,Ishii & Tamura (1994),6d8d1839-1168-46d2-9033-8de465224141,\N,2006-02-27,1,42,2,2912,\N,4717e5b8-d956-4167-91b0-3ea1b23af5f2,1,\N,\N,0,0,0,1994
2698,fb3b765e-d629-4135-ae22-e5d9fe8fd4a8,\N,Geranium,\N,caeruleum,\N,\N,\N,Moench,87fc9c34-3c09-435b-af56-8b4a2e65b8b1,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1794
2777,ed55ac31-9400-4743-8f86-2f03316c77c5,\N,Geranium,\N,caespitosum,\N,eremophilum,var.,(Wooton & Standl.) W.C. Martin & C.R. Hutchins,ebc3eb73-3814-4561-8164-131e94805bd0,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1980
3598,7e7a4813-6d3f-41aa-be48-0a465d465f9d,http://chilobase.bio.unipd.it/sp2000.php?sp3933,Pachymerinus,\N,pluripes,\N,\N,\N,Silvestri (1899),7e7a4813-6d3f-41aa-be48-0a465d465f9d,"Originally described as Mecistocephalus millepunctatus pluripes. Elevated at the species rank by Silvestri (1905 - Zoologische Jahrbücher, Abteilung für Systematik, suppl. 6: 759)",2006-02-27,1,42,7,2891,\N,610540a6-12ec-4611-a743-040085db81eb,1,\N,\N,0,0,0,1899
6454,650168ec-48d5-4bb7-85c8-b42323dcf00e,\N,Scolopendra,\N,prasina,\N,\N,\N,"C. L. Koch, 1847",b29bbd91-dd6e-4a76-aa48-ae7844b6c0b0,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1847
2669,4ec98197-a16a-4d0b-b9a5-05a0f936a792,\N,Geranium,\N,depilatum,\N,\N,\N,(Sommier & Levier) Grossh. in Grossh. & Schischk.,1fba2745-a282-4644-a62a-d4d8c8769a3b,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1928
8891,24f1dada-262b-40f5-8d93-ba25eac70455,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20sapotae,Lophodermium,\N,sapotae,\N,\N,\N,"Chuan F. Zhang & P. K. Chi, 1994",24f1dada-262b-40f5-8d93-ba25eac70455,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1994
