ef8b3c1e-45ce-46c8-ad98-25059e8cc04c,"Kunze, Schmidt",Mykologische Hefte (Leipzig),1,32,1817,Phacidjun leptideum,Phacidium leptideum,2,NO_ANNOT,https://www.biodiversitylibrary.org/page/34522783
13e9cc4a-95bb-48f5-84f9-434e80b08971,L.R. Tehon,Illinois Biol. Monogr. (Urbana),13(no. 4),70,1935,Dcrmascia leptothecia,Dermascia leptothecia,1,COMB_NOV,https://www.biodiversitylibrary.org/page/33992267
b8e41515-69c0-49fc-9e6b-fa9fbfd27714,C.F.W. Wallroth,Fl. crypt. Germ. (Norimbergae),2,510,1833,Sclerotium album,Sclerotium album,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/2993544
ad1803ca-6d16-4140-bfbc-f4ac1667ec5b,S.C. Sommerfelt,Suppl. Fl. lapp. (Oslo):,\N,198,1826,Stictis versicolor,Stictis versicolor,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/51960824
6c841441-43bf-4a48-a388-ee754758e70a,C.H. Persoon,Ann. Bot. (Usteri),7,31,1794,Opegrapha faginea,Opegrapha faginea,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/24608346
75b4cd1a-a89b-4df5-8f80-3930e581a296,G.D. Darker,Contr. Arnold Arbor.,1,46,1932,Hypodermella mirabilis,Hypodermella mirabilis,0,SP_NOV,https://www.biodiversitylibrary.org/page/56719424
763135b2-e550-48a1-92c4-93571deaa21b,"Tubeuf, C. von",\N,\N,233,1897,Hypoderma strobicola,Hypoderma strobicola,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/37209848
17927443-e2e8-4737-802b-4a34b4497f57,E.M. Fries,Syst. mycol. (Lundae),2(2),568,1823,Rhytisma velatum,Rhytisma velatum,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/670667
87f706eb-5d1d-4d73-a056-78cab5b3113b,E.M. Fries,Elench. fung. (Greifswald),2,27,1828,Stictis versicolor,Stictis versicolor,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/25312192
f65d4c2e-78b9-4e2c-9fee-24764df49f96,M.A. Sherwood,Occ. Pap. Farlow Herb. Crypt. Bot.,15,78,1980,Colpoma juniperinum,Colpoma juniperinum,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/7449899
bd94c064-7e91-4ef3-9e87-d586bad6ae77,C.L. Spegazzini,Anal. Soc. cient. argent.,19(6),264,1885,Coccomyces leptosporum,Coccomyces leptosporus,1,NO_ANNOT,https://www.biodiversitylibrary.org/page/2211108
71548745-5a34-456f-bf66-316060fb557d,E.M. Fries,Elench. fung. (Greifswald),2,131,1828,Cenangium pinastri,Cenangium pinastri,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/6128851
1e7cc4ce-a4a7-42bf-acfe-e503975ecb6e,"Höhnel, F.X.R. von","Sber. Akad. Wiss. Wien, Math.-naturw. Kl.,",126(4-5),301,1917,Pseudopliacidium degenerans,Pseudophacidium degenerans,2,NO_ANNOT,https://www.biodiversitylibrary.org/page/3018594
0c4a4425-c6e8-4947-a5d3-de190bbb8075,D.W. Minter,\N,DC) 50,77,1986,Naemacyclus steatopygioides,Naemacyclus steatopygioides,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/45863575
60ca01a2-b722-4360-abf3-283532a06ccf,J.É. Duby,Mém. Soc. Phys. Hist. nat. Genève,16(1),58,1861,Lrtphodermium laricinum,Lophodermium laricinum,2,NO_ANNOT,https://www.biodiversitylibrary.org/page/2964558
2f44215b-2397-4eec-8cf5-25bcf862220d,Cooke & Harkn.,Grevillea,13(no. 65),21,1884,Hypoderma eucalypti,Hypoderma eucalypti,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/48300706
d708d585-ae9e-42ea-8960-abe479f356b4,P.R. Johnston,Mycol. Pap.,176,193,2001,Lophodermium sacchari,Lophodermium sacchari,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/27668678
788a14be-d86e-410a-b1cb-71d0bff8dae7,C.H. Persoon,Mycol. eur. (Erlanga),1,198,1822,Leotia gracilis,Leotia gracilis,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/25514176
25ab7c94-b23e-411e-8ad0-08cffd9ac2fc,Berk. & M.A. Curtis,Grevillea,4(no. 29),13,1875,Colpoma juniperinum,Colpoma juniperinum,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/35613835
